uwwCode,pe,dcpCode,dcpName,dcpLatitude,dcpLongitude,pop_2015_g,country_id
IT06000000000012,3599.512,IT06000000000012,SCARICO_TARCENTO_MOLINIS,46.19756,13.2326,4952.06460059993,IT
IT06000000000013,1783.0102,IT06000000000013,SCARICO_CANEVA_LOC_FIASCHETTI,45.98048,12.48021,9492.70150161581,IT
IT06000000000016,3199.392,IT06000000000016,SCARICO_TARVISIO_VIA_FERROVIE,46.50635,13.5993,4823.07431465387,IT
IT06000000000006,3691.292,IT06000000000006,SCARICO_CORDENONS_VIA_AQUILEIA,45.9692,12.686,10915.4683271982,IT
IT06000000000007,7657.2848,IT06000000000007,SCARICO_CORDENONS_VIA_CHIAVORNICCO,45.9562,12.7039,0.676011979579926,IT
IT06000000000008,189912.8626,IT06000000000008,SCARICO_TRIESTE_SERVOLA,45.6401,13.6915,46183.715045929,IT
IT06000000000010,1795.5732,IT06000000000010,SCARICO_TALMASSONS_CAPOLUOGO,45.9189,13.11247,10996.3915088081,IT
IT06000000000002,3957.142,IT06000000000002,SCARICO_FIUME_VENETO_VIA_TAVELLA,45.9236,12.7177,1451.61023849994,IT
IT06000000000003,7219.8609,IT06000000000003,SCARICO_FONTANAFREDDA_V_S_EGIDIO,45.9636,12.5622,2513.54603877291,IT
IT06000000000004,24104.6,IT06000000000004,SCARICO_SAN_VITO_AL_TAGLIAMENTO_VIA_ZUCCHERIFICIO,45.9059,12.8503,7233.64985343418,IT
IT06000000000005,6029.8086,IT06000000000005,SCARICO_SACILE_LOC_S_ODORICO,45.9433,12.5031,27683.8040475445,IT
IT05Q90000003432,63.869,IT05Q90000003464,ROVERCHIARA_LOC_CAPPAFREDDA_ZONA_PRODUTTIVA_D2,45.271,11.223,44.7212313953787,IT
IT05Q90000003433,63.869,IT05Q90000003465,ROVERCHIARA_LOC_CAPOLUOGO,45.268,11.247,193.764558553696,IT
IT05Q90000003436,3163.972,IT05Q90000003468,SAN_PIETRO_DI_MORUBIO_VIA_BELBROLO,45.242,11.217,2711.22452113032,IT
IT06000000000001,6638.52,IT06000000000001,SCARICO_DUINO_AURISINA_SISTIANA_MARE,45.7535,13.6228,25497.947456539,IT
IT05Q90000003422,1098.2034,IT05Q90000003454,TREVENZUOLO_LOC_FAGNANO,45.256,10.945,38580.62670901,IT
IT05Q90000003423,805.8204,IT05Q90000003455,TREVENZUOLO_LOC_RONCOLEVA_,45.246,10.91,806.064763749018,IT
IT05Q90000003424,1204.686,IT05Q90000003456,PALU_,45.324,11.161,4288.07779967599,IT
IT05Q90000003431,19.652,IT05Q90000003463,ROVERCHIARA_LOC_CAPPAFREDDA,45.271,11.219,16724.0310578031,IT
IT05Q90000003414,870.831,IT05Q90000003446,SORGA_LOC_CAPOLUOGO,45.208,10.98,2273.94443793653,IT
IT05Q90000003416,399.8592,IT05Q90000003448,NOGARA_LOC_MONTALTO_VIA_OLMO,45.18,11.055,7974.39015528094,IT
IT05Q90000003418,399.8592,IT05Q90000003450,NOGARA_LOC_CAMPALANO,45.167,11.092,4547.29705588007,IT
IT05Q90000003420,1098.2034,IT05Q90000003452,NOGAROLE_ROCCA_LOC_BAGNOLO,45.261,10.89,563.58697026968,IT
IT05Q90000003408,9184.19,IT05Q90000003440,SERNAGLIA_DELLA_BATTAGLIA_VIA_CAL_DEL_SOLIGO,45.858,12.182,38415.8324583792,IT
IT05Q90000003409,1500.0429,IT05Q90000003441,BELFIORE_VIA_S_ROCCHETTO,45.378,11.218,23010.5962042958,IT
IT05Q90000003411,1233.536,IT05Q90000003443,ARCOLE_LOC_GAZZOLO,45.381,11.309,911.015284705907,IT
IT05Q90000003412,1088.6628,IT05Q90000003444,ERBE_VIA_XXV_APRILE,45.238,10.967,1989.89708040748,IT
IT05Q90000003401,1199.7399,IT05Q90000003433,CHIARANO_VIA_BENZONA,45.727,12.577,48.9988644757541,IT
IT05Q90000003402,497.8554,IT05Q90000003434,SALGAREDA_VIA_DEGLI_ALPINI_CAMPO_DI_PIETRA,45.709,12.539,80.7934197708964,IT
IT05Q90000003403,2453.2074,IT05Q90000003435,SALGAREDA_VIA_GUIZZA,45.705,12.5,606.56840275228,IT
IT05Q90000003404,240.1476,IT05Q90000003436,SALGAREDA_VIA_CALLURBANA,45.69,12.539,5793.45689536643,IT
IT05Q90000003393,469.5535,IT05Q90000003425,CAVASO_DEL_TOMBA_VIA_LERINA,45.854,11.901,443.510799050331,IT
IT05Q90000003394,818.2935,IT05Q90000003426,POSSAGNO_VIA_OLIVI,45.849,11.887,3776.51954644173,IT
IT05Q90000003399,1543.6291,IT05Q90000003431,SILEA_VIA_DUCA_D_AOSTA_LOC_S_ELENA,45.622,12.332,15641.332507565,IT
IT05Q90000003400,838.9303,IT05Q90000003432,CHIARANO_LOC_FOSSALTA,45.729,12.545,30737.5641403622,IT
IT05Q90000003387,502.9479,IT05Q90000003419,FONTANELLE_LOC_LUTRANO_VIA_BOSCO,45.813,12.479,56.3749828338623,IT
IT05Q90000003388,245.106,IT05Q90000003420,FONTANELLE_VIA_DEI_MORTI,45.808,12.478,4901.65347545687,IT
IT05Q90000003389,730.0314,IT05Q90000003421,FONTANELLE_VIA_ROMA,45.829,12.475,2534.91129678488,IT
IT05Q90000003392,802.9462,IT05Q90000003424,VEDELAGO_VIA_PIAVE,45.657,12.06,33748.8154420564,IT
IT05Q90000003380,408.75,IT05Q90000003411,MARENO_DI_PIAVE_LOC_RAMERA,45.867,12.34,599.06721508503,IT
IT05Q90000003381,105.808,IT05Q90000003413,MEOLO_MARTEGGIA_VIA_DEI_PAOLI,45.588,12.46,269.92102727294,IT
IT05Q90000003382,2169.8,IT05Q90000003414,MIANE_VIA_CAVA,45.937,12.096,1829.24259361625,IT
IT05Q90000003384,11134.536,IT05Q90000003416,MOTTA_DI_LIVENZA_VIA_CALLUNGA_ZI_SUD,45.741,12.618,2387.24913957715,IT
IT05Q90000003376,237.15,IT05Q90000003407,CROCETTA_DEL_MONTELLO_VIA_DEGLI_ARTIGIANI_ZONA_PIP,45.811,12.022,3317.59062237851,IT
IT05Q90000003377,870.98,IT05Q90000003408,FOLLINA_VIA_GAVA,45.948,12.122,6061.59034359525,IT
IT05Q90000003378,139.0276,IT05Q90000003409,CODOGNE_Z_I_CIMAVILLA,45.867,12.379,41999.0641111472,IT
IT05Q90000003379,208.5414,IT05Q90000003410,GAIARINE_FRZ_FRANCENIGO,45.89,12.503,1067.13308924437,IT
IT05Q90000003366,509.917,IT05Q90000003397,MONTEBELLUNA_LOC_BUSTA,45.743,12.01,3467.85409812629,IT
IT05Q90000003369,2365.857,IT05Q90000003400,CESSALTO_VIA_PASCOLI,45.711,12.621,486.272781163454,IT
IT05Q90000003372,232.2379,IT05Q90000003403,SAN_PIETRO_DI_FELETTO_CASOTTO,45.924,12.263,589.786780288443,IT
IT05Q90000003375,197.625,IT05Q90000003406,CROCETTA_DEL_MONTELLO_PARCO_VILLA_ANCILLOTTO,45.821,12.035,1623.93489563465,IT
IT05Q90000003361,56.048,IT05Q90000003387,VILLADOSE_LOC_CAMBIO_SUD,45.084,11.927,463.783275086433,IT
IT05Q90000003362,839.59,IT05Q90000003388,VILLANOVA_DEL_GHEBBO_VIA_BIGANELLI,45.064,11.651,3122.18455510587,IT
IT05Q90000003363,690.8745,IT05Q90000003394,CASALE_SUL_SILE_LOC_CONSCIO_VIA_PESCHIERE,45.611,12.282,2645.11597693898,IT
IT05Q90000003364,103.479,IT05Q90000003395,CASALE_SUL_SILE_VIA_DELLA_RICERCA,45.599,12.289,23904.8799653314,IT
IT05Q90000003353,477.2025,IT05Q90000003379,FIESSO_UMBERTIANO_VIA_RONCALE,44.971,11.631,3944.81264885142,IT
IT05Q90000003354,894.7025,IT05Q90000003380,PINCARA_VIA_VARGHETTO,44.986,11.61,0,IT
IT05Q90000003355,9480.5448,IT05Q90000003381,DEPURATORE_PRIVATO_DELL_ISOLA_DI_ALBARELLA_ROSOLINA,45.09,12.334,6699.84768670681,IT
IT05Q90000003360,138.88,IT05Q90000003386,VILLADOSE_LOC_CAMBIO_NORD,45.087,11.928,0.323378318240807,IT
IT05Q90000003347,1151.415,IT05Q90000003373,GIACCIANO_CON_BARUCHELLA_VIA_MADONNINA,45.06,11.445,503.47869130969,IT
IT05Q90000003348,719.8476,IT05Q90000003374,CASTAGNARO_VIA_S_ANNA,45.078,11.431,1374.4320994895,IT
IT05Q90000003351,590.9712,IT05Q90000003377,CASTELNOVO_BARIANO_VIA_D_ALIGHIERI,45.034,11.286,516.518020112067,IT
IT05Q90000003352,1757.25,IT05Q90000003378,COSTA_DI_ROVIGO_VIA_DOSSEI,45.044,11.704,979.681407749653,IT
IT05Q90000003342,800.1844,IT05Q90000003368,MURANO_FRA_MAURO,45.459,12.357,0,IT
IT05Q90000003343,52667.046,IT05Q90000003369,IMPIANTI_A_SERVIZIO_DEL_CENTRO_STORICO_DI_VENEZIA,45.438,12.335,23896.327854583,IT
IT05Q90000003344,968.9335,IT05Q90000003370,ARQUA_POLESINE_VIA_GARIBALDI,45.009,11.746,2219.56301622372,IT
IT05Q90000003346,670.948,IT05Q90000003372,BADIA_POLESINE_VIA_MOCENIGHE,45.107,11.445,633.634326815605,IT
IT05Q90000003327,1906.15,IT05Q90000003353,SAN_GIORGIO_IN_BOSCO_VIA_LOBIA,45.588,11.801,28785.264887074,IT
IT05Q90000003339,1164.073,IT05Q90000003365,SANT_ERASMO_PUNTA_VELA,45.472,12.427,3435.95117657818,IT
IT05Q90000003340,324.8924,IT05Q90000003366,MAZZORBO,45.485,12.404,101646.339286817,IT
IT05Q90000003341,857.8816,IT05Q90000003367,MURANO_AGOSTINIANE,45.459,12.358,1550.91269111633,IT
IT05Q90000003287,3859.609,IT05Q90000003313,SANT_URBANO_LOC_CA_BRUSA_,45.141,11.601,24881.5596723934,IT
IT05Q90000003324,41179.6,IT05Q90000003350,CAMPOSAMPIERO_VIA_STRAELLE_BIOTRATTAMENTO,45.557,11.934,115756.892569752,IT
IT05Q90000003325,3217,IT05Q90000003351,GAZZO_PADOVANO_VIA_CADORNA_LOC_GROSSA,45.554,11.702,1971.52827596664,IT
IT05Q90000003326,1932.45,IT05Q90000003352,ROVOLON_VIA_PONTE_TEZZE_LOC_BASTIA,45.374,11.641,5662.41171217896,IT
IT05Q90000003277,480.0252,IT05Q90000003303,AGUGLIARO_VIA_ROMA,45.316,11.595,4879.11333476193,IT
IT05Q90000003278,480.0252,IT05Q90000003304,CINTO_EUGANEO_VIA_BOMBA,45.27,11.659,1253.13926233351,IT
IT05Q90000003279,718.8651,IT05Q90000003305,"CINTO_EUGANEO_VIA_CAVALCARESSA,_LOC_CROSARA",45.29,11.646,938.778225898743,IT
IT05Q90000003280,1467.8295,IT05Q90000003306,LOZZO_ATESTINO_VIA_FONTANON,45.282,11.628,18712.3516227296,IT
IT05Q90000003256,386.2042,IT05Q90000003282,MOSSANO_VIA_MONTRUGLIO,45.421,11.561,2194.89173543453,IT
IT05Q90000003257,539.9611,IT05Q90000003283,MOSSANO_VIA_ORE_FRAZ_PONTE,45.408,11.584,6040.95900780335,IT
IT05Q90000003274,4153.888,IT05Q90000003300,LONGARE_PONTE_COSTOZZA,45.463,11.609,73.3802824616432,IT
IT05Q90000003276,539.833,IT05Q90000003302,MONTEGALDA_VIA_BORGO_F_COLZE_,45.47,11.625,5979.87325817347,IT
IT05Q90000003249,1496.9304,IT05Q90000003275,TRICHIANA_PIALDIER,46.079,12.119,10.4137398898602,IT
IT05Q90000003250,1897.4696,IT05Q90000003276,TRICHIANA_S_FELICE,46.086,12.125,6388.30580099346,IT
IT05Q90000003251,2046.33,IT05Q90000003277,VALLE_DI_CADORE_TERCHIE,46.415,12.342,3939.95502474532,IT
IT05Q90000003253,290.1528,IT05Q90000003279,VIGO_DI_CADORE_PALU_GRANDA,46.509,12.467,3704.3497428312,IT
IT08000000000032,7114,IT08000000000032,SALA_BOLOGNESE_PADULLE,44.62155,11.26595,32669.688696662,IT
IT08000000000033,6362,IT08000000000033,SAN_GIORGIO_DI_PIANO,44.64335,11.3887,6158.73897632211,IT
IT08000000000034,5485,IT08000000000034,SAN_GIOVANNI_IN_PERSICETO_DECIMA,44.71552,11.2204,1032.52510879282,IT
IT08000000000035,4913.6428,IT08000000000035,SAN_GIOVANNI_IN_PERSICETO,44.65177,11.1783,5187.52891532332,IT
IT08000000000026,9839,IT08000000000026,MOLINELLA,44.61496,11.69458,55256.0540220079,IT
IT08000000000028,4286,IT08000000000028,MONTERENZIO_PIZZANO,44.35814,11.41166,7333.79749470018,IT
IT08000000000029,16638,IT08000000000029,OZZANO_DELL_EMILIA_PONTE_RIZZOLI,44.47097,11.49987,5801.4543399401,IT
IT08000000000031,6270,IT08000000000031,PIEVE_DI_CENTO,44.72029,11.31727,8335.66514009237,IT
IT08000000000021,14593.529,IT08000000000021,IMOLA_GAMBELLARA,44.38324,11.73051,5607.32177672442,IT
IT08000000000022,2866,IT08000000000022,LIZZANO_IN_BELVEDERE_CAPOLUOGO_PANIGALE,44.1686,10.90687,1951.63916853815,IT
IT08000000000024,3041,IT08000000000024,MARZABOTTO,44.35157,11.21261,7484.83786597848,IT
IT08000000000025,11841,IT08000000000025,MEDICINA,44.48186,11.64378,2553.08024168015,IT
IT08000000000017,9739,IT08000000000017,CREVALCORE,44.72029,11.1626,634.318196218461,IT
IT08000000000018,3746,IT08000000000018,GALLIERA_SAN_VENANZIO,44.74294,11.44566,7052.06975056604,IT
IT08000000000019,6448,IT08000000000019,GRANAROLO_DELL_EMILIA,44.56023,11.44392,24889.5741469264,IT
IT08000000000020,56361.7076,IT08000000000020,IMOLA_SANTERNO,44.35589,11.74914,42706.0578639922,IT
IT08000000000013,2583,IT08000000000013,CASTEL_MAGGIORE_TREBBO,44.56496,11.32321,102432.410512455,IT
IT08000000000014,17101,IT08000000000014,CASTEL_SAN_PIETRO_TERME,44.41334,11.58218,10561.8090717494,IT
IT08000000000015,3605,IT08000000000015,CASTIGLIONE_DEI_PEPOLI_CA_NOVA,44.15154,11.1497,3107.64892865717,IT
IT08000000000016,8725,IT08000000000016,CRESPELLANO,44.55798,11.14738,20676.1460099183,IT
IT08000000000008,10524,IT08000000000008,BUDRIO,44.54613,11.53508,7007.08720600605,IT
IT08000000000009,16657,IT08000000000009,CALDERARA_DI_RENO,44.57033,11.28274,2028.54333087802,IT
IT08000000000010,11347,IT08000000000010,CASTEL_DI_CASIO_PRATI,44.18171,10.98715,17852.796324525,IT
IT08000000000011,3593,IT08000000000011,CASTEL_GUELFO,44.43728,11.68098,14570.2217078253,IT
IT08000000000004,18560,IT08000000000004,MINERBIO_BARICELLA,44.63867,11.56442,1066.64736540895,IT
IT08000000000005,13348,IT08000000000005,BAZZANO,44.52374,11.08152,3162.96221488714,IT
IT08000000000006,4306,IT08000000000006,BENTIVOGLIO,44.65286,11.4226,3942.02296088869,IT
IT08000000000007,606137,IT08000000000007,BOLOGNA_CORTICELLA,44.55275,11.35906,132229.859046152,IT
IT07Q170000002,8942,IT07Q170000002,LEVANTO_CAPOLUOGO,44.167896,9.589635,5470.96369549632,IT
IT08000000000001,19705,IT08000000000001,ANZOLA_EMILIA,44.55515,11.203,9152.11139619839,IT
IT08000000000002,6310,IT08000000000002,ARGELATO_FUNO,44.60198,11.35948,48253.0162560139,IT
IT08000000000003,2689,IT08000000000003,ARGELATO,44.64943,11.34565,7855.55685374513,IT
IT07Q13000000000,6000,IT07Q13000000000,CALIZZANO_CARAGNETTA,44.26575,8.119045,2268.87158843875,IT
IT07Q13000000001,4400,IT07Q13000000001,S_STEFANO_D_AVETO_CAPOLUOGO,44.546224,9.443195,616.028763778508,IT
IT07Q13000000002,6239,IT07Q13000000002,DEIVA_MARINA_LOC_FORNACE,44.206229,9.509164,3971.01788393036,IT
IT07Q170000001,2733,IT07Q170000001,MONTEROSSO_FEGINA,44.127802,9.645197,2442.23351114988,IT
IT070000000063,60016.05,IT070000000057,STURLA,44.376866,8.980947,52688.6826001704,IT
IT07Q11000000000,1650,IT07Q11000000000,DEP_SAN_GIOVANNI,44.38786,8.489551,6013.84235011041,IT
IT07Q11000000001,990,IT07Q11000000001,DEP_SAN_MARTINO,44.386667,8.523871,24543.1414378989,IT
IT07Q11000000002,360,IT07Q11000000002,DEP_SANTA_GIUSTINA,44.411575,8.484182,684.689192548394,IT
IT070000000059,2156,IT070000000062,VIA_CRISPI,44.137464,8.295127,12931.4704652876,IT
IT070000000060,8800,IT070000000028,EX_ACNA_CO,44.394804,8.178126,9600.73683791701,IT
IT070000000062,7170,IT070000000033,LOC_CIMITERO,43.960314,8.178063,12705.6783280671,IT
IT070000000051,2500,IT070000000040,PIGNA,43.926635,7.649361,1190.59910886735,IT
IT070000000052,35000,IT070000000049,RIVA_LIGURE_PRATI_INFERIORE,43.813819,7.876087,19627.0100970883,IT
IT070000000054,3250,IT070000000026,DIANO_SAN_PIETRO,43.923935,8.074244,5031.55637977272,IT
IT070000000057,7742,IT070000000035,LOC_CIMITERO_FINALE_LIG_,44.152076,8.323483,17455.7581580449,IT
IT070000000046,124996.5,IT070000000059,VALPOCEVERA,44.412501,8.87897,142161.974845005,IT
IT070000000048,3500,IT070000000027,DOLCEDO,43.897317,7.960743,19078.3368143945,IT
IT070000000049,7000,IT070000000053,SAN_BARTOLOMEO,43.908616,8.113606,5750.66002677381,IT
IT070000000050,2000,IT070000000011,CERIANA,43.876918,7.780252,12305.3161434531,IT
IT070000000043,14000,IT070000000052,ROSSIGLIONE,44.572198,8.668892,9436.66971097887,IT
IT070000000044,13000,IT070000000013,CIPRESSA,43.837418,7.955803,8388.93604362011,IT
IT070000000045,2000,IT070000000009,CAPOLUOGO_COASCO,44.048112,8.145645,19526.4187084279,IT
IT070000000036,3150,IT070000000055,SORI,44.357883,9.103646,11873.5790803134,IT
IT070000000038,22200,IT070000000045,PUNTA_S_ANNA,44.351607,9.130435,14018.3073302358,IT
IT070000000041,11000,IT070000000050,RIVA_TRIGOSO,44.247688,9.413947,15834.7246696642,IT
IT070000000032,129960.9,IT070000000054,SESTRI_PONENTE,44.405759,8.823407,55744.7012751652,IT
IT070000000033,220029.3,IT070000000016,DARSENA,44.412401,8.926358,84424.6746480726,IT
IT070000000034,248220,IT070000000046,PUNTA_VAGNO,44.382631,8.95103,191287.45642305,IT
IT070000000035,75000,IT070000000047,QUINTO,44.375086,9.006142,21946.2834134102,IT
IT070000000029,15000,IT070000000002,ARENZANO,44.390202,8.698949,12998.2575054471,IT
IT070000000030,61523.1,IT070000000042,PRA_VOLTRI,44.418026,8.756105,14920.5061391741,IT
IT070000000031,39981.15,IT070000000039,PEGLI,44.409979,8.794703,31078.7540310002,IT
IT070000000023,5133,IT070000000018,DEP_LOC_GHIARETTOLO,44.139005,9.911436,8416.89720332623,IT
IT070000000024,27608.0058,IT070000000021,DEPURATORE_CAMISANO,44.079806,9.961783,4068.09125008434,IT
IT070000000026,7922,IT070000000022,DEPURATORE_CEPARANA,44.157604,9.884688,8077.05278264731,IT
IT070000000027,6000,IT070000000003,ARRESTRA,44.370303,8.646482,11069.7313723937,IT
IT070000000018,264551,IT070000000014,CONSORZIO_SAVONA,44.250954,8.472746,55538.1599078564,IT
IT070000000019,6578.901,IT070000000038,PADULETTI,44.09135,10.005561,1066.19426316954,IT
IT070000000020,3706.112,IT070000000024,DEPURATORE_PIANO_DI_FOLLO,44.163104,9.868519,100829.316218613,IT
IT070000000021,6450,IT070000000023,DEPURATORE_LOC_PORTONETTI,44.057406,10.02551,29508.957942307,IT
IT070000000013,41200,IT070000000001,ALASSIO_S_ANNA,44.014563,8.204724,27393.196411591,IT
IT070000000015,165596,IT070000000036,LOC_PATARELLO,44.108262,8.26445,28328.6961299521,IT
IT070000000016,30100,IT070000000015,CONSORZIO_VALBORMIDA,44.458602,8.30757,26708.4135967286,IT
IT070000000009,35000,IT070000000058,VALLECROSIA,43.773621,7.631919,14569.156555254,IT
IT070000000010,42550,IT070000000061,VENTIMIGLIA_LUNGOMARE_VARALDO,43.769721,7.6224,19542.9201095216,IT
IT070000000011,88847.8384,IT070000000056,STAGNONI,44.111461,9.861452,29019.1539691538,IT
IT070000000012,18117.5064,IT070000000019,DEP_LOC_SILEA,44.098705,9.961563,50486.0638781807,IT
IT070000000006,15000,IT070000000005,BORDIGHERA,43.767221,7.654658,47575.8474604059,IT
IT070000000007,103314,IT070000000030,IMPERIA,43.866117,8.045219,34721.0933065231,IT
IT070000000008,74000,IT070000000007,CAPO_VERDE,43.803819,7.838049,20115.4843769073,IT
IT070000000001,33000,IT070000000043,PRELI,44.313531,9.286404,1777.79442119598,IT
IT070000000002,18000,IT070000000031,LAVAGNA,44.295991,9.327082,92751.6713667571,IT
IT070000000003,30000,IT070000000048,RAPALLO,44.322982,9.248001,32774.4265590459,IT
IT070000000004,14700,IT070000000051,RONCO_NORD,44.620256,8.944352,22092.7592917089,IT
IT06Q190000001,3123.495,IT06Q190000001,SCARICO_SAPPADA_LERPA,45.563,12.668,19032.083518,IT
IT06Q190000002,625.005,IT06Q190000002,SCARICO_SAPPADA_PALU,45.562,12.679,13.2077102661133,IT
IT06Q90000000008,915.52,IT06Q90000000009,SCARICO_TRICESIMO_SOIMA,46.17473,13.21168,50064.1979629505,IT
IT06Q90000000011,1777.1013,IT06Q90000000007,SCARICO_SAN_QUIRINO_SAN_ROCCO,46.0226,12.6901,2457.66492633801,IT
IT06Q15000000000,1349.04,IT06Q15000000000,SCARICO_SAN_GIORGIO_DELLA_RICHINVELDA_RAUSCEDO,46.0323,12.8255,1454.40360414726,IT
IT06Q15000000001,201.48,IT06Q15000000001,SCARICO_SAN_GIORGIO_DELLA_RICHINVELDA_BORGO_LEONE,46.0198,12.8238,208.014412370045,IT
IT06Q17000000001,3193.155,IT06Q17000000001,SCARICO_PRADAMANO_LOVARIA,46.0123,13.3099,12863.2270708727,IT
IT06Q17000000002,3523.55,IT06Q17000000003,SCARICO_CORDOVADO_VIA_SUZZOLINS,45.8307,12.8831,604.613726235926,IT
IT06Q11000000000,547.575,IT06Q11000000000,SCARICO_FIUME_VENETO_VIA_POLICRETA,45.9386,12.73098,9725.1199277658,IT
IT06Q13000000000,1055.8446,IT06Q13000000000,SCARICO_AVIANO_PIANCAVALLO,46.10135,12.52937,77.2485496997833,IT
IT06Q13000000002,799.68,IT06Q13000000002,SCARICO_MAJANO_FARLA_OVEST,46.16493,13.06638,6.73239769904316,IT
IT06Q13000000003,2496.96,IT06Q13000000003,SCARICO_VILLESSE,45.8458,13.4339,26507.3226054921,IT
IT06000000000097,6354.0696,IT06000000000097,SCARICO_SAN_DANIELE_VILLANOVA_NORD,46.13662,12.9543,10934.9084372123,IT
IT06000000000098,164632.06,IT06000000000098,SCARICO_SAN_GIORGIO_DI_NOGARO,45.65372,13.2415,7118.29745216132,IT
IT06000000000099,2938.02,IT06000000000099,SCARICO_S_GIOVANNI_NORD_CASCINA_RINALDI,45.9683,13.4164,3325.920730385,IT
IT06000000000101,4256.55,IT06000000000101,SCARICO_SAN_VITO_DI_FAGAGNA_SILVELLA,46.0572,13.03863,3003.302560315,IT
IT06000000000093,3564.7829,IT06000000000093,SCARICO_BUJA_AVILLA,46.2034,13.098,2375.38622971624,IT
IT06000000000094,3727.75,IT06000000000094,SCARICO_BUTTRIO,45.9807,13.3313,3375.97102900594,IT
IT06000000000095,257.301,IT06000000000095,SCARICO_PAGNACCO_PLAINO,46.09726,13.19022,1067.61169092357,IT
IT06000000000096,1594.9301,IT06000000000096,SCARICO_SAN_DANIELE_COLLETONDOLO,46.16171,13.02348,7117.30414952221,IT
IT06000000000089,2299.08,IT06000000000089,SCARICO_MAJANO_CAPOLUOGO,46.1742,13.07918,5263.61537541542,IT
IT06000000000090,2355.86,IT06000000000090,SCARICO_OSOPPO_CAPOLUOGO,46.25085,13.07443,10973.1905196628,IT
IT06000000000091,2625.6,IT06000000000091,SCARICO_ARTEGNA_LOC_PALUT,46.23093,13.14172,5063.91723334417,IT
IT06000000000092,1213.2425,IT06000000000092,SCARICO_BUJA_MADONNA,46.2256,13.1299,1.88912603259087,IT
IT06000000000084,3402.81,IT06000000000084,SCARICO_REANA_DEL_ROIALE,46.13143,13.26154,4419.06416409349,IT
IT06000000000085,3139.808,IT06000000000085,SCARICO_REMANZACCO_CASALI_BATTIFERRO,46.0683,13.3295,14819.2622829003,IT
IT06000000000086,906.25,IT06000000000086,SCARICO_RIVIGNANO_VIA_LATISANA,45.86792,13.03472,18135.1923693903,IT
IT06000000000087,1812.5,IT06000000000087,SCARICO_RIVIGNANO_VIA_CAVOUR,45.86927,13.04638,3249.77368291677,IT
IT06000000000079,37093.1924,IT06000000000079,SCARICO_PORDENONE_VIA_BURIDA,45.94896,12.646,59510.0062725019,IT
IT06000000000080,1191.33,IT06000000000080,SCARICO_PRATA_DI_PORDENONE_PRATA_DI_SOTTO_VIA_SAN_GIOVANNI,45.8847,12.6021,25288.0179554031,IT
IT06000000000081,3759.15,IT06000000000081,SCARICO_GONARS_VIA_MOLINI,45.89187,13.22703,4456.36013446318,IT
IT06000000000082,1856.66,IT06000000000082,SCARICO_POZZUOLO_TERENZANO,46.00251,13.20058,80776.8505254292,IT
IT06000000000075,2553.21,IT06000000000075,SCARICO_FORNI_DI_SOPRA_LOC_NAGRI,46.41344,12.58365,952.03371443972,IT
IT06000000000076,10534.14,IT06000000000076,SCARICO_GEMONA_V_CHIANEIT,46.23606,13.1227,10526.2257012669,IT
IT06000000000077,11689.5408,IT06000000000077,SCARICO_PORCIA_VIA_DEL_PLATANO,45.9491,12.613,7920.67464313656,IT
IT06000000000078,2798.5144,IT06000000000078,SCARICO_PORDENONE_VIA_SAVIO_VALLENONCELLO,45.92277,12.64904,2889.39771837741,IT
IT05000000000181,78507,IT05000000000279,CAVALLINO_TREPORTI_CAVALLINO,45.416,12.556,50378.0801724922,IT
IT05000000000183,9089.6,IT05000000000251,CAVARZERE_CAVARZERE_VIA_PIANTAZZA,45.132,12.096,1238.96342544258,IT
IT05000000000184,5196.29,IT05000000000258,CEGGIA_CAPOLUOGO,45.683,12.629,2835.62694787001,IT
IT05000000000185,75179.202,IT05000000000254,CHIOGGIA_BRONDOLO,45.179,12.277,14619.3336941505,IT
IT05000000000177,2450.7656,IT05000000000235,ORSAGO_VIA_G_MAZZA,45.913,12.438,28797.6947887447,IT
IT05000000000178,2005.759,IT05000000000259,ANNONE_VENETO_LORENZAGA,45.781,12.681,3604.4311057888,IT
IT05000000000179,1134.8792,IT05000000000261,CAORLE_SAN_GIORGIO_DI_LIVENZA,45.65,12.807,216.585556190461,IT
IT05000000000180,70052,IT05000000000260,CAORLE_PALANGON,45.614,12.885,5110.30269995611,IT
IT05000000000169,71731.9152,IT05000000000222,"TREVISO_SANT_ANTONINO,_VIA_PAVESE",45.647,12.275,73695.7263739686,IT
IT05000000000170,7215.216,IT05000000000220,"VALDOBBIADENE_BIGOLINO,_VIA_DEI_FAVERI",45.858,12.027,15514.6511519364,IT
IT05000000000171,2416.357,IT05000000000217,VIDOR_VIA_RIVA_ALTA,45.846,12.066,29.4487066343427,IT
